phase,n,method,status,resource_type,content_type,bytes,body_file,url,post_data
B_click,133,POST,200,ping,,0,,https://analytics.tiktok.com/api/v2/pixel/inter,"{""event_id"":"""",""message_id"":""messageId-1787412789633-1339525423614"",""is_onsite"":false,""timestamp"":""2026-08-22T15:33:09.633Z"",""context"":{""ad"":{""sdk_env"":""external"",""jsb_status"":2},""device"":{""platform"":""pc""},""user"":{""anonymous_id"":""01M0N0FV89SBHQATGHAT1ETJ5T_.tt.1""},""pixel"":{""code"":""CJ923JJC77U6MVP8AB9G"",""runtime"":""1"",""codes"":""CJ923JJC77U6MVP8AB9G""},""page"":{""url"":""https://www.bayut.eg/ar/%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9/%D8%B9%D9%82%D8%A7%D8%B1%D8%A7%D8%AA-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/"",""referrer"":"""",""load_progress"":""2""},""library"":{""name"":""pixel.js"",""version"":""2.2.1""},""session_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d::d3kbsKdedMjMg3s832FE"",""pageview_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d-sR4LD.1.0::c1a06a4f-9e3e-11f1-a94d-2eefbdba528d"",""variation_id"":""traffic_1,traffic_4::default"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"",""index"":1},""_inspection"":{""vids"":""76627535,76869011"",""inter_id"":""1.1219263.1221986::1224238.2.808.495::1224618.10.475""},""properties"":{},""signal_diagnostic_labels"":{""raw_email"":{""label"":""missing""},""raw_auto_email"":{""label"":""missing""},""raw_phone"":{""label"":""missing""},""raw_auto_phone"":{""label"":""missing""},""hashed_email"":{""label"":""missing""},""hashed_phone"":{""label"":""missing""},""raw_eb_email"":{""label"":""missing""},""raw_eb_phone"":{""label"":""missing""},""hashed_eb_email"":{""label"":""missing""},""hashed_eb_phone"":{""label"":""missing""}},""action"":""Pf"",""auto_collected_properties"":{""action_event"":""twt"",""inter"":{""ct"":1,""st"":2},""page_inter"":{""metrics_type"":""ct|st"",""ct"":1,""st"":2}}}"
B_click,134,POST,200,ping,,0,,https://analytics.tiktok.com/api/v2/pixel/inter,"{""event_id"":"""",""message_id"":""messageId-1787412799633-3027626087968"",""is_onsite"":false,""timestamp"":""2026-08-22T15:33:19.633Z"",""context"":{""ad"":{""sdk_env"":""external"",""jsb_status"":2},""device"":{""platform"":""pc""},""user"":{""anonymous_id"":""01M0N0FV89SBHQATGHAT1ETJ5T_.tt.1""},""pixel"":{""code"":""CJ923JJC77U6MVP8AB9G"",""runtime"":""1"",""codes"":""CJ923JJC77U6MVP8AB9G""},""page"":{""url"":""https://www.bayut.eg/ar/%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9/%D8%B9%D9%82%D8%A7%D8%B1%D8%A7%D8%AA-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/"",""referrer"":"""",""load_progress"":""2""},""library"":{""name"":""pixel.js"",""version"":""2.2.1""},""session_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d::d3kbsKdedMjMg3s832FE"",""pageview_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d-sR4LD.1.0::c1a06a4f-9e3e-11f1-a94d-2eefbdba528d"",""variation_id"":""traffic_1,traffic_4::default"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"",""index"":1},""_inspection"":{""vids"":""76627535,76869011"",""inter_id"":""1.1219263.1221986::1224238.2.808.495::1236915.13.205""},""properties"":{},""signal_diagnostic_labels"":{""raw_email"":{""label"":""missing""},""raw_auto_email"":{""label"":""missing""},""raw_phone"":{""label"":""missing""},""raw_auto_phone"":{""label"":""missing""},""hashed_email"":{""label"":""missing""},""hashed_phone"":{""label"":""missing""},""raw_eb_email"":{""label"":""missing""},""raw_eb_phone"":{""label"":""missing""},""hashed_eb_email"":{""label"":""missing""},""hashed_eb_phone"":{""label"":""missing""}},""action"":""Pf"",""auto_collected_properties"":{""action_event"":""twt"",""inter"":{""ct"":0,""st"":1},""page_inter"":{""metrics_type"":""ct|st"",""ct"":0,""st"":1}}}"
B_goto,135,POST,200,ping,,0,,https://tr.snapchat.com/p,"{""ctx"":{""bt"":""1d53c387"",""c1"":""68332c25-50d9-4da7-9bdf-4a72ea74c994"",""lc"":""99ca57fc-72ae-4c27-92af-0d3297666209"",""ls"":""fd4b6e0e-e424-480d-82ff-c6326a9fd45e"",""r"":""d9cbf032-ec8e-46f7-8aca-3af06824e1b1"",""si"":""wg9oMywlUNmvpyXfSnLqdMmUJMtTao5ABWr3v_XK_UtuDuQkAA08_8Yyap_UXrnTlUMSm4Eqd9pyt-KyrpHVjLu0Kus5ONvZaUquStXpl130IOgYR_eZylf8cq4uJ_yvDTKXZmIJVVKORFZ-5KDZy_Ay7I749w_KOvBoJOGxlVMni0r2"",""ss"":""e2b2ae91-d58c-4cb4-84eb-3938dbd9694a"",""bg"":true,""df"":true,""mtp"":0,""sh"":900,""sw"":1440,""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"",""url"":""https://www.bayut.eg/ar/%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9/%D8%B9%D9%82%D8%A7%D8%B1%D8%A7%D8%AA-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/"",""v"":""3.60.0-2608111919"",""a"":[5,7,9,9,0],""p"":[877,1130,860,2784,2457],""pv"":2,""rd"":37696,""sa"":1787412779366,""sps"":35239,""ts"":1787412814606,""d_a"":""x86"",""d_bvs"":""[,{\""brand\"":\""Not=A?Brand\"",\""version\"":\""99.0.0.0\""}{\""brand\"":\""Google Chrome\"",\""version\"":\""151.0.7922.173\""}{\""brand\"":\""Chromium\"",\""version\"":\""151.0.7922.173\""}]"",""d_ot"":""Windows"",""d_os"":""10.0.0"",""huah"":true},""req"":[{""md"":{""pids"":[""7f73296d-ab4a-4807-85d0-3010ef7124b5""],""psc"":2,""ms"":3},""del"":0}],""u_scsid"":""e2b2ae91-d58c-4cb4-84eb-3938dbd9694a""}"
B_goto,137,GET,200,script,text/javascript,153673,137_www_browser.js_70961e.txt,https://www.bayut.eg/.humbucker/clients/browser.js?v=1&client=strat-bayut-eg-production,
B_goto,161,GET,200,script,text/javascript,231378,161_www_main.messages.b614a2b5e0aec0d045c61749c4688b23476d8b7e.js_99047d.txt,https://www.bayut.eg/assets/locale/en/main.messages.b614a2b5e0aec0d045c61749c4688b23476d8b7e.js,
B_goto,161,GET,200,script,text/javascript,208880,161_www_main.messages.b614a2b5e0aec0d045c61749c4688b23476d8b7e.js_75d305.txt,https://www.bayut.eg/assets/locale/ar/main.messages.b614a2b5e0aec0d045c61749c4688b23476d8b7e.js,
B_goto,161,GET,200,script,text/javascript,148699,161_www_framework.0d42a846a6278137.js_e0e1fc.txt,https://www.bayut.eg/assets/framework.0d42a846a6278137.js,
B_goto,161,GET,200,script,text/javascript,38775,161_www_3675.ebca8567a5614063.js_3ce9f9.txt,https://www.bayut.eg/assets/3675.ebca8567a5614063.js,
B_goto,161,GET,200,script,text/javascript,3496,161_www_6437.26894b0afc8c0667.js_dd2248.txt,https://www.bayut.eg/assets/6437.26894b0afc8c0667.js,
B_goto,161,GET,200,script,text/javascript,16591,161_www_534.f342e653df720e4d.js_499db7.txt,https://www.bayut.eg/assets/534.f342e653df720e4d.js,
B_goto,161,GET,200,document,text/html,970415,161_www__D8_A7_D9_84_D8_B9_D9_82_D8_A7_D8_B1.html_760b41.txt,https://www.bayut.eg/%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-503976560/%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1.html,
B_goto,161,GET,200,script,text/javascript,9594,161_www_8698.1ca249419bd90b50.js_635b06.txt,https://www.bayut.eg/assets/8698.1ca249419bd90b50.js,
B_goto,161,GET,200,script,text/javascript,14879,161_www_329.2722ebebfd2e9f0a.js_4d9a7f.txt,https://www.bayut.eg/assets/329.2722ebebfd2e9f0a.js,
B_goto,161,GET,200,script,text/javascript,16895,161_www_390.cd09de289729c53e.js_4fb225.txt,https://www.bayut.eg/assets/390.cd09de289729c53e.js,
B_goto,161,GET,200,script,text/javascript,35236,161_www_8632.d705f909a758e3f0.js_7a225f.txt,https://www.bayut.eg/assets/8632.d705f909a758e3f0.js,
B_goto,161,GET,200,script,text/javascript,38146,161_www_301.f8ebaaac5b64ace0.js_648302.txt,https://www.bayut.eg/assets/301.f8ebaaac5b64ace0.js,
B_goto,161,GET,200,script,text/javascript,54707,161_www_9052.5013986f8d85a59d.js_6f2a8e.txt,https://www.bayut.eg/assets/9052.5013986f8d85a59d.js,
B_goto,161,GET,200,script,text/javascript,11377,161_www_2069.932bbbd93ebabd13.js_010bd9.txt,https://www.bayut.eg/assets/2069.932bbbd93ebabd13.js,
B_goto,161,GET,200,script,text/javascript,7308,161_www_8634.5e0a704ba81a47bd.js_49a7d3.txt,https://www.bayut.eg/assets/8634.5e0a704ba81a47bd.js,
B_goto,161,GET,200,script,text/javascript,471913,,https://www.bayut.eg/assets/8382.acc5c1f2d3526bd4.js,
B_goto,161,GET,200,script,text/javascript,10554,161_www_4804.016d4fa268d58506.js_55c485.txt,https://www.bayut.eg/assets/4804.016d4fa268d58506.js,
B_goto,161,GET,200,script,text/javascript,3668,161_www_5026.6a80b2304baf0929.js_ebbb0d.txt,https://www.bayut.eg/assets/5026.6a80b2304baf0929.js,
B_goto,161,GET,200,script,text/javascript,18525,161_www_3855.a4f4d2be2379dcfd.js_82c070.txt,https://www.bayut.eg/assets/3855.a4f4d2be2379dcfd.js,
B_goto,161,GET,200,script,text/javascript,85187,161_www_4938.bb44bf2427dccaf0.js_108625.txt,https://www.bayut.eg/assets/4938.bb44bf2427dccaf0.js,
B_goto,161,GET,200,script,text/javascript,11274,161_www_2326.9d7a9f9b8c0a9147.js_f4c3ef.txt,https://www.bayut.eg/assets/2326.9d7a9f9b8c0a9147.js,
B_goto,161,GET,200,script,text/javascript,13982,161_www_1931.e3a0c0fe60fb4b86.js_f5ed9a.txt,https://www.bayut.eg/assets/1931.e3a0c0fe60fb4b86.js,
B_goto,161,GET,200,script,text/javascript,2373480,,https://www.bayut.eg/assets/main.desktop.ab48ac7620d442c2.js,
B_goto,167,GET,200,script,text/javascript,307108,167_www_8936.ef41244b9a7ebab6.js_b03824.txt,https://www.bayut.eg/assets/8936.ef41244b9a7ebab6.js,
B_goto,167,GET,200,script,text/javascript,6993,167_www_date-fns-ar.ea9f3ab228707b9c.js_88f2a6.txt,https://www.bayut.eg/assets/date-fns-ar.ea9f3ab228707b9c.js,
B_goto,167,GET,200,script,text/javascript,2588,167_www_socialShareDropdown.7cdedb178f8ff512.js_c309e2.txt,https://www.bayut.eg/assets/socialShareDropdown.7cdedb178f8ff512.js,
B_goto,167,GET,200,script,text/javascript,7954,167_www_trends.f483a527e74c57f1.js_dc50a7.txt,https://www.bayut.eg/assets/trends.f483a527e74c57f1.js,
B_goto,167,GET,200,script,text/javascript,12372,167_www_4251.e0b6417cf1a9b52e.js_5ff234.txt,https://www.bayut.eg/assets/4251.e0b6417cf1a9b52e.js,
B_goto,167,GET,200,script,text/javascript,76367,167_www_map.974e83767cdfda43.js_34f999.txt,https://www.bayut.eg/assets/map.974e83767cdfda43.js,
B_goto,168,GET,200,xhr,image/svg+xml,0,,https://www.bayut.eg/assets/iconLanguageSwitcher_noinline.16adc0c82dca4bab.svg,
B_goto,168,GET,200,script,application/javascript,665338,,https://www.bayut.eg/metrics/?id=GTM-5C6LD95&l=dataLayer,
B_goto,168,GET,200,script,application/javascript,386769,168_cdn_moe_webSdk.min.latest.js_bef0be.txt,https://cdn.moengage.com/release/dc_1/versions/2/moe_webSdk.min.latest.js,
B_goto,177,GET,200,script,text/javascript,16883,177_www_contactForm.f8b80c53f7dd7cfd.js_3a3365.txt,https://www.bayut.eg/assets/contactForm.f8b80c53f7dd7cfd.js,
B_goto,177,GET,200,script,application/javascript,484644,,https://www.bayut.eg/metrics/SI2S9LRV5pck8Ts8wyXCXvsqDF_yTXZFcYYgCFmUKzgq7JC26AC_X1U,
B_goto,177,GET,200,script,application/javascript,596081,,https://www.bayut.eg/metrics/SI3K6bRXyN5S9zhIqie2PIdLEwq_QCdFdYpwVkuWaW196F9V,
B_goto,177,GET,200,script,application/javascript,5043,177_s_core.js_db1f1e.txt,https://s.pinimg.com/ct/core.js,
B_goto,177,GET,200,script,application/javascript,386769,177_cdn_moe_webSdk.min.latest.js_3cde52.txt,https://cdn.moengage.com/release/dc_1/moe_webSdk.min.latest.js,
B_goto,178,GET,200,script,application/javascript,56861,178_snap_insight.min.js_8b6988.txt,https://snap.licdn.com/li.lms-analytics/insight.min.js,
B_goto,178,GET,200,script,application/javascript,4910,178_tags_bvcCsOvOmDY5XLuGvxDt.js_cb10ce.txt,https://tags.creativecdn.com/bvcCsOvOmDY5XLuGvxDt.js,
B_goto,178,GET,404,fetch,application/json,23,178_www_permitNumber_347e64.json,https://www.bayut.eg/api/listing/503976560/permitNumber,
B_goto,184,POST,401,fetch,,0,,https://fenix-data-es6.bayut.eg/_msearch?filter_path=took%2C*.took%2C*.timed_out%2C*.suggest.*.options.text%2C*.suggest.*.options._source.*%2C*.hits.total.*%2C*.hits.hits._source.*%2C*.hits.hits._score%2C*.hits.hits.highlight.*%2C*.error%2C*.aggregations.*.buckets.key%2C*.aggregations.*.buckets.doc_count%2C*.aggregations.*.buckets.complex_value.hits.hits._source%2C*.aggregations.*.filtered_agg.facet.buckets.key%2C*.aggregations.*.filtered_agg.facet.buckets.doc_count%2C*.aggregations.*.filtered_agg.facet.buckets.complex_value.hits.hits._source,"{""index"":""quarterly_location_popularity_ranking_bayuteg""}
{""from"":0,""size"":5,""track_total_hits"":10000,""query"":{""bool"":{""must"":[{""term"":{""purpose_id"":1}},{""term"":{""property_type_id"":""4""}},{""term"":{""quarter"":""2026-07""}},{""term"":{""area_id"":""2-288""}},{""term"":{""rent_is_paid_frequency"":""unknown""}},{""term"":{""bedrooms"":6}}],""must_not"":[{""terms"":{""community_id"":[""Unknown"",""total""]}}]}},""aggs"":{},""sort"":[{""impressions"":{""order"":""desc""}}],""_source"":[""community_id"",""avg_psf"",""prev_avg_psf""]}
"
B_goto,184,GET,200,fetch,application/json,50,184_www_root_903251.json,https://www.bayut.eg/api/areaGuideLink/?locationSlug=%2F%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9%2F%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D9%83%D9%88%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF-%D9%87%D8%A7%D9%8A%D8%AF-%D8%A8%D8%A7%D8%B1%D9%83-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9,
B_goto,184,POST,200,fetch,application/json,28,184_www_generateShortLink_b2c9fa.json,https://www.bayut.eg/api/generateShortLink,"{""destinationURL"":""/%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-503976560/%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1.html?utm_source=web_platform&utm_medium=desktop-web-share&utm_campaign=share_listing""}"
B_goto,184,GET,200,script,application/javascript,59319,184_sc-static_scevent.min.js_7a9fc2.txt,https://sc-static.net/scevent.min.js,
B_goto,184,GET,200,script,application/javascript,8975,184_analytics_events.js_5689ff.txt,https://analytics.tiktok.com/i18n/pixel/events.js?sdkid=CJ923JJC77U6MVP8AB9G&lib=ttq,
B_goto,184,POST,200,fetch,text/html,330,184_www_root_89d1e6.txt,https://www.bayut.eg/api/v1/recommender/store_and_fetch/,"{""clientID"":""1513591719"",""userEmail"":null,""sessionID"":""mt4ins81sfa3vbsy"",""externalID"":""503976560"",""location"":[{""externalID"":""0-1"",""id"":1,""level"":0,""name"":""مَصر"",""slug"":""/مصر"",""type"":""country""},{""externalID"":""1-5"",""id"":2,""level"":1,""name"":""القاهرة"",""slug"":""/القاهرة"",""type"":""province""},{""externalID"":""2-288"",""id"":58,""level"":2,""name"":""القاهرة الجديدة"",""slug"":""/القاهرة/القاهرة-الجديدة"",""type"":""city""},{""externalID"":""3-3094"",""id"":1402,""level"":3,""name"":""التجمع الخامس"",""slug"":""/القاهرة/القاهرة-الجديدة-التجمع-الخامس"",""type"":""neighbourhood""},{""externalID"":""3-1842"",""id"":828,""level"":4,""name"":""كومباوند هايد بارك القاهرة الجديدة"",""slug"":""/القاهرة/القاهرة-الجديدة-التجمع-الخامس-كومباوند-هايد-بارك-القاهرة-الجديدة"",""type"":""neighbourhood""}],""category"":[{""externalID"":""1"",""id"":1,""level"":0,""name"":""عقارات-سكنية"",""nameSingular"":""عقارات-سكنية"",""slug"":""residential""},{""externalID"":""4"",""id"":4,""level"":1,""name"":""فيلات"",""nameSingular"":""فیلا"",""slug"":""villas""}],""id"":321863399,""area"":331,""price"":25500000,""rooms"":6,""baths"":6,""geography"":{""lat"":29.9842656,""lng"":31.540594},""purpose"":""for-sale""}"
B_goto,184,POST,502,fetch,application/json,97,184_www_timeSeriesData_f6f41c.json,https://www.bayut.eg/api/propertyPrices/timeSeriesData,"{""filters"":{""purpose_sk"":""1_buy"",""list_bayut_category_l4_ids"":""4"",""num_bedrooms"":""6"",""property_completion_status_sk"":""ready"",""bayut_geography_id"":""3-3094""}}"
B_goto,184,POST,201,fetch,application/json,1394,184_ovation_root_66b268.json,https://ovation.bayut.eg/ingest/adMetric/,"[{""client_device_id"":""mt4ins81sfa3vbsy"",""client_user_external_id"":null,""client_session_id"":""mt4ins82azpjz2jg"",""google_client_id"":""1513591719.1787411506"",""facebook_browser_id"":""fb.1.1787411557087.6209193395325222"",""facebook_click_id"":null,""ad_source"":""imported"",""ad_source_id"":4,""ad_type"":""property"",""ad_external_id"":""503976560"",""attributions"":[],""ad_product"":""superhot"",""ad_product_variant"":null,""ad_image_url"":""https://images.bayut.eg/thumbnails/48296615-240x180.jpeg"",""ad_location_l3_external_id"":""2-288"",""ad_location_l3_name_en"":""New Cairo"",""ad_location_external_id"":""3-1842"",""ad_location_name_en"":""Hyde Park New Cairo Compound"",""ad_agent_external_id"":""00000000-3e83-801f-8000-024213371337"",""ad_agent_name"":""عمر محمد"",""ad_agent_phone"":""+201102022800"",""ad_agency_external_id"":""1016"",""ad_category_external_id"":""4"",""ad_category_name_en"":""Villa"",""ad_purpose"":""for-sale"",""ad_area"":331,""ad_price"":25500000,""ad_bathroom_count"":6,""ad_bedroom_count"":6,""ad_reference_number"":""1016-fEWtYo"",""ad_location_l3_name_lc"":""القاهرة الجديدة"",""ad_location_name_lc"":""كومباوند هايد بارك القاهرة الجديدة"",""ad_category_name_lc"":""فیلا"",""ad_completion_status"":""completed"",""metric_source"":""details"",""app_type"":""web_desktop"",""browser_fingerprint"":null,""metric_entity"":""ad"",""metric_action"":""view""}]"
B_goto,185,GET,200,script,application/javascript,138912,185_s_main.e47a302d.js_0c6a2a.txt,https://s.pinimg.com/ct/lib/main.e47a302d.js,
B_goto,186,GET,200,script,application/javascript,53632,186_snap_insight.old.min.js_46616b.txt,https://snap.licdn.com/li.lms-analytics/insight.old.min.js,
B_goto,189,POST,502,fetch,application/json,97,189_www_timeSeriesData_f6f41c.json,https://www.bayut.eg/api/propertyPrices/timeSeriesData,"{""filters"":{""purpose_sk"":""1_buy"",""list_bayut_category_l4_ids"":""4"",""num_bedrooms"":""6"",""property_completion_status_sk"":""ready"",""bayut_geography_id"":""2-288""}}"
B_goto,189,POST,200,fetch,application/json,120151,189_ll8iz711cs-dsn_queries_1c94a6.json,https://ll8iz711cs-dsn.algolia.net/1/indexes/*/queries?x-algolia-agent=strat-bayut-eg-prod-fec%2Fb614a2b5&x-algolia-api-key=07de0a8209b2f3cd921152dfe39310a9&x-algolia-application-id=LL8IZ711CS,"{""requests"":[{""indexName"":""bayut-eg-production-ads-city-level-score-ar"",""params"":""page=0&hitsPerPage=30&query=&optionalWords=&facets=%5B%5D&maxValuesPerFacet=10&attributesToHighlight=%5B%5D&attributesToRetrieve=%5B%22type%22%2C%22agency%22%2C%22area%22%2C%22baths%22%2C%22category%22%2C%22additionalCategories%22%2C%22contactName%22%2C%22externalID%22%2C%22sourceID%22%2C%22id%22%2C%22location%22%2C%22objectID%22%2C%22phoneNumber%22%2C%22coverPhoto%22%2C%22photoCount%22%2C%22price%22%2C%22product%22%2C%22productLabel%22%2C%22productVariant%22%2C%22purpose%22%2C%22geography%22%2C%22referenceNumber%22%2C%22rentFrequency%22%2C%22rooms%22%2C%22slug%22%2C%22slug_l1%22%2C%22title%22%2C%22title_l1%22%2C%22createdAt%22%2C%22updatedAt%22%2C%22ownerID%22%2C%22isVerified%22%2C%22verification%22%2C%22completionDetails%22%2C%22completionStatus%22%2C%22furnishingStatus%22%2C%22-agency.tier%22%2C%22coverVideo%22%2C%22videoCount%22%2C%22description%22%2C%22description_l1%22%2C%22descriptionTranslated%22%2C%22descriptionTranslated_l1%22%2C%22floorPlanID%22%2C%22panoramaCount%22%2C%22hasMatchingFloorPlans%22%2C%22state%22%2C%22photoIDs%22%2C%22reactivatedAt%22%2C%22hidePrice%22%2C%22extraFields%22%2C%22projectNumber%22%2C%22locationPurposeTier%22%2C%22hasRedirectionLink%22%2C%22ownerAgent%22%2C%22hasEmail%22%2C%22plotArea%22%2C%22offplanDetails%22%2C%22paymentPlans%22%2C%22paymentPlanSummaries%22%2C%22project%22%2C%22availabilityStatus%22%2C%22userExternalID%22%2C%22units%22%2C%22unitCategories%22%2C%22downPayment%22%2C%22contactMethodAvailability%22%2C%22agentAdStoriesCount%22%2C%22isProjectOwned%22%2C%22documents%22%2C%22hasUnitPlan%22%2C%22streetName%22%5D&filters=(objectID%3A%22321449957%22%20OR%20objectID%3A%22321607382%22%20OR%20objectID%3A%22321767960%22%20OR%20objectID%3A%22321716522%22%20OR%20objectID%3A%22321716554%22%20OR%20objectID%3A%22321716579%22%20OR%20objectID%3A%22321607686%22%20OR%20objectID%3A%22321607323%22%20OR%20objectID%3A%22321607640%22%20OR%20objectID%3A%223217"
B_goto,189,GET,200,fetch,application/javascript,761294,189_www_script_006944.txt,https://www.bayut.eg/.humbucker/challenge/js/generate/script,
B_goto,191,POST,502,fetch,application/json,97,191_www_timeSeriesData_f6f41c.json,https://www.bayut.eg/api/propertyPrices/timeSeriesData,"{""filters"":{""purpose_sk"":""1_buy"",""list_bayut_category_l4_ids"":""4"",""num_bedrooms"":""6"",""property_completion_status_sk"":""ready"",""bayut_geography_id"":""1-5""}}"
B_goto,191,GET,200,script,application/javascript,497435,,https://analytics.tiktok.com/i18n/pixel/static/main.MTgxMDg1OGQ1MQ.js,
B_goto,192,POST,200,fetch,application/json,2,192_ams_v2_882f74.json,https://ams.creativecdn.com/tags/v2?type=json,"{""v"":""v0.2.1"",""sr"":"""",""su"":""https://www.bayut.eg/%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-503976560/%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1.html"",""th"":""bvcCsOvOmDY5XLuGvxDt"",""tags"":[{""eventType"":""offer"",""offerId"":""503976560""},{""eventType"":""category"",""categoryId"":""Buy""},{""eventType"":""custom"",""name"":""language"",""value"":""ar""},{""eventType"":""uid"",""id"":""1513591719.1787411506"",""expiryDate"":""2027-08-22T15:33:37.920Z""},{""eventType"":""lid"",""id"":""RXzMzsTREv8NP2VSBwGN"",""expiryDate"":""2027-08-22T15:33:37.920Z""}]}"
B_goto,198,GET,200,script,application/javascript,155566,198_analytics_identify_ea043f1c.js_43aa89.txt,https://analytics.tiktok.com/i18n/pixel/static/identify_ea043f1c.js,
B_goto,198,GET,200,xhr,application/json,398,198_ct_root_7c3c0f.json,https://ct.pinterest.com/user/?event=viewcategory&ed=%7B%22event_id%22%3A%22a3593e4a-1c96-4e8b-a45e-3a3d704092c6%22%2C%22np%22%3A%22gtm%22%2C%22gtm_version%22%3A%22legacy%22%7D&tid=2613155939643&cb=1787412817961&dep=5%2CEVENT_TAGS_ABSENT,
B_goto,198,GET,200,xhr,application/json,398,198_ct_root_d4c95c.json,https://ct.pinterest.com/user/?tid=2613155939643&pd=%7B%22np%22%3A%22gtm%22%2C%22gtm_version%22%3A%22legacy%22%2C%22pin_unauth%22%3A%22dWlkPVpXTXdNbVkwWTJRdE9UTmxNeTAwTkdZNUxXRTRZelF0WVRGa1pHTXhNbUk1WTJFMQ%22%7D&cb=1787412817958&dep=2%2CPAGE_LOAD,
B_goto,198,GET,200,xhr,application/json,2,198_px_attribution_trigger_85f454.json,https://px.ads.linkedin.com/attribution_trigger?pid=5908977&time=1787412818085&url=https%3A%2F%2Fwww.bayut.eg%2F%25D8%25AA%25D9%2581%25D8%25A7%25D8%25B5%25D9%258A%25D9%2584-503976560%2F%25D8%25A7%25D9%2584%25D8%25B9%25D9%2582%25D8%25A7%25D8%25B1.html,
B_goto,198,GET,200,script,application/javascript,208,198_tr_7f73296d-ab4a-4807-85d0-3010ef7124b5.js_088fb2.txt,https://tr.snapchat.com/config/eg/7f73296d-ab4a-4807-85d0-3010ef7124b5.js?v=3.60.0-2608111919,
B_goto,198,POST,502,fetch,application/json,97,198_www_timeSeriesData_f6f41c.json,https://www.bayut.eg/api/propertyPrices/timeSeriesData,"{""filters"":{""purpose_sk"":""1_buy"",""list_bayut_category_l4_ids"":""4"",""num_bedrooms"":""6"",""property_completion_status_sk"":""ready"",""bayut_geography_id"":""0-1""}}"
